77023,U2202S-BC5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,Beige,Speed Bag,500,,,0.1060,1.9300,280/14
77549,U2202S-1C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,Brown,Speed Bag,500,,,0.1060,1.9300,280/14
77812,U2202S-3C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,Orange,Speed Bag,500,,,0.1060,1.9300,280/14
77545,U2202S-4C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,Yellow,Speed Bag,500,,,0.1060,1.9300,280/14
77813,U2202S-5C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,Green,Speed Bag,500,,,0.1060,1.9300,280/14
77594,U2202S-6B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,Blue,Box,1000,,,0.1060,3.8600,80
77544,U2202S-6C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,Blue,Speed Bag,500,,,0.1060,1.9300,280/14
77022,U2202S-8C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,Gray,Speed Bag,500,,,0.1060,1.9300,280/14
77020,U2202S-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,White,Box,1000,7.8,3.54,0.1060,3.8600,80
77567,U2202S-9B15,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,White,Box,1500,,,0.1060,5.7900,
77021,U2202S-9C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,1 (0.643mm),SOL ,White,Speed Bag,500,3.53,1.6,0.1060,1.9300,280/14
77027,U2204S-BC5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Beige,Speed Bag,500,7,,0.1200,3.8600,300/10
77546,U2204S-0B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Black,Box,1000,13,,0.1200,7.7200,60
77474,U2204S-0C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Black,Speed Bag,500,7,,0.1200,3.8600,300/10
77547,U2204S-1B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Brown,Box,1000,13,,0.1200,7.7200,60
77179,U2204S-1C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Brown,Speed Bag,500,7,,0.1200,3.8600,300/10
77379,U2204S-3C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Orange,Speed Bag,500,7,,0.1200,3.8600,300/10
77029,U2204S-4C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Yellow,Speed Bag,500,7,,0.1200,3.8600,300/10
77391,U2204S-5C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Green,Speed Bag,500,7,,0.1200,3.8600,300/10
77475,U2204S-6B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Blue,Box,1000,13,,0.1200,7.7200,60
77028,U2204S-6C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Blue,Speed Bag,500,7,,0.1200,3.8600,300/10
77026,U2204S-8C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,Gray,Speed Bag,500,7,,0.1200,3.8600,300/10
77025,U2204S-9C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,White,Speed Bag,500,6.17,2.8,0.1200,3.8600,300/10
77180,U2204S-9B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,White,Box,500,6.97,3.16,0.1200,3.8600,100
77024,U2204S-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,White,Box,1000,13.45,6.1,0.1200,7.7200,60
77568,U2204S-9B15,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,1 (0.643mm),SOL ,White,Box,1500,20,,0.1200,11.5800,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
77181,U2206S-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,6,22,1 (0.643mm),SOL ,White,Box,1000,,,0.1560,11.5800,
77182,U2208S-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,8,22,1 (0.643mm),SOL ,White,Box,1000,,,0.1720,15.8950,
77183,U2210S-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,10,22,1 (0.643mm),SOL ,White,Box,1000,,,0.2000,19.2999,
77185,U2212S-9B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,12,22,1 (0.643mm),SOL ,White,Box,500,,,0.2050,11.5800,
77184,U2212S-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,12,22,1 (0.643mm),SOL ,White,Box,1000,,,0.2050,23.1599,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
77480,U2202-0C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,Black,Speed Bag,500,3.97,1.8,0.1160,2.0820,280/14
77476,U2202-1C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,Brown,Speed Bag,500,3.97,1.8,0.1160,2.0820,280/14
77422,U2202-3C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,Orange,Speed Bag,500,3.97,1.8,0.1160,2.0820,280/14
77389,U2202-4C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,Yellow,Speed Bag,500,3.97,1.8,0.1160,2.0820,280/14
77421,U2202-5C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,Green,Speed Bag,500,3.97,1.8,0.1160,2.0820,280/14
77388,U2202-6C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,Blue,Speed Bag,500,3.97,1.8,0.1160,2.0820,280/14
77032,U2202-8C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,Gray,Speed Bag,500,3.97,1.8,0.1160,2.0820,280/14
77814,U2202-8B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,Gray,Box,1000,9.48,4.3,0.1160,4.1639,100
77030,U2202-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,White,Box,1000,9.48,4.3,0.1160,4.1639,100
77569,U2202-9B15,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,White,Box,1500,,,0.1160,6.2460,
77031,U2202-9C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,White,Speed Bag,500,3.97,1.8,0.1160,2.0820,280/14
77038,U2204-BC5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Beige,Speed Bag,500,6.61,3,0.1350,4.1639,300/10
77526,U2204-0C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Black,Speed Bag,500,6.61,3,0.1350,4.1639,300/10
77525,U2204-0B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Black,Box,500,7.94,3.6,0.1350,4.1639,100
77524,U2204-0B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Black,Box,1000,15.87,7.2,0.1350,8.3279,60
77186,U2204-1C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Brown,Speed Bag,500,6.61,3,0.1350,4.1639,300/10
77477,U2204-3C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Orange,Speed Bag,500,6.61,3,0.1350,4.1639,300/10
77037,U2204-4C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Yellow,Speed Bag,500,6.61,3,0.1350,4.1639,300/10
77478,U2204-5C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Green,Speed Bag,500,6.61,3,0.1350,4.1639,300/10
77036,U2204-6C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Blue,Speed Bag,500,6.61,3,0.1350,4.1639,300/10
77411,U2204-8B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Gray,Box,1000,15.87,7.2,0.1350,8.3279,60
77035,U2204-8C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Gray,Speed Bag,500,6.61,3,0.1350,4.1639,300/10
77033,U2204-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,White,Box,1000,15.87,7.2,0.1350,8.3279,60
77570,U2204-9B15,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,White,Box,1500,17.81,10.8,0.1350,12.4920,
77380,U2204-9B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,White,Speed Bag,500,7.94,3.6,0.1350,4.1639,100
77034,U2204-9C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,White,Speed Bag,500,6.61,3,0.1350,4.1639,300/10
77815,U2206-8B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,6,22,(7/30),STR ,Gray,Box,1000,23.8,10.8,0.1580,12.4918,60
77382,U2206-8B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,6,22,(7/30),STR ,Gray,Box,500,11.9,5.4,0.1580,6.2459,60
77039,U2206-9B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,6,22,(7/30),STR ,White,Box,500,11.9,5.4,0.1580,6.2459,60
77586,U2206-9S5,PVC,CMR,NS,Alarm/Control,Multi-Cond,6,22,(7/30),STR ,White,Spool,500,,,0.1580,6.2459,60
77040,U2206-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,6,22,(7/30),STR ,White,Box,1000,,,0.1580,12.4918,
77187,U2208-9B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,8,22,(7/30),STR ,White,Box,500,,,0.1720,7.9480,
77587,U2208-9S5,PVC,CMR,NS,Alarm/Control,Multi-Cond,8,22,(7/30),STR ,White,Spool,500,,,0.1720,7.9480,
77188,U2208-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,8,22,(7/30),STR ,White,Box,1000,,,0.1720,15.8960,
77041,U2210-9B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,10,22,(7/30),STR ,White,Box,500,,,0.2010,10.4098,
77042,U2210-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,10,22,(7/30),STR ,White,Box,1000,,,0.2010,20.8197,
77377,U2212-8B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,12,22,(7/30),STR ,Gray,Box,500,,,0.2060,12.4918,54
77189,U2212-8B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,12,22,(7/30),STR ,Gray,Box,1000,,,0.2060,24.9840,
77043,U2212-9B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,12,22,(7/30),STR ,White,Box,500,,,0.2060,12.4918,54
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
77162,U1802-8B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,18,(7/26),STR ,Gray,Box,1000,18.74,8.5,0.1480,10.6597,60
77376,U1802-8B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,18,(7/26),STR ,Gray,Box,500,,,0.1480,5.3300,100
77543,U1802-8C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,18,(7/26),STR ,Gray,Coil,500,,,0.1480,5.3300,
77044,U1802-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,18,(7/26),STR ,White,Box,1000,18.74,8.5,0.1480,10.6597,60
77190,U1802-9B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,18,(7/26),STR ,White,Box,500,,,0.1480,5.3300,100
77519,U1802-9C5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,18,(7/26),STR ,White,Coil,500,9.26,4.2,0.1480,5.3300,
77163,U1804-8B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,18,(7/26),STR ,Gray,Box,1000,33.07,15,0.1720,21.3193,36
77191,U1804-8B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,18,(7/26),STR ,Gray,Box,500,,,0.1720,10.6600,60
77045,U1804-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,18,(7/26),STR ,White,Box,1000,33.07,15,0.1720,21.3193,36
77192,U1804-9B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,18,(7/26),STR ,White,Box,500,,,0.1720,10.6600,60
77193,U1806-8B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,6,18,(7/26),STR ,Gray,Box,500,,,0.2040,15.9900,36
77046,U1806-9B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,6,18,(7/26),STR ,White,Box,1000,50.71,23,0.2040,31.9790,36
77047,U1808-9S1,PVC,CMR,NS,Alarm/Control,Multi-Cond,8,18,(7/26),STR ,White,Spool,1000,,,0.2250,42.6387,
77194,U1602-8B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,16,(19/29),STR ,Gray,Box,500,,,0.1720,8.1380,60
77195,U1402-8B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,14,(19/27),STR ,Gray,Box,1000,,,0.2100,23.4360,
,,,,,,,,,,,,,,,,,,
77048,U1602-0B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,16,(19/29),STR ,Black    ,Box,1000,,,0.1720,16.2750,39
77049,U1604-0B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,16,(19/29),STR ,Black    ,Box,1000,,,0.2010,32.5501,
77050,U1402-0B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,14,(19/27),STR ,Black    ,Box,1000,,,0.2100,23.4360,
77196,U1404-0S1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,14,(19/27),STR ,Black    ,Spool,1000,,,0.2460,46.8721,
77051,U1202-0B5,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,12,(19/25),STR ,Black    ,Box,500,,,0.2640,19.3326,36
77197,U1202-0B1,PVC,CMR,NS,Alarm/Control,Multi-Cond,2,12,(19/25),STR ,Black    ,Box,1000,,,0.2640,38.6651,
77198,U1204-0S1,PVC,CMR,NS,Alarm/Control,Multi-Cond,4,12,(19/25),STR ,Black    ,Spool,1000,,,0.3457,77.3302,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
77199,S2202-8S1,PVC,CMR,S ,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,Gray,Spool,1000,,,0.1200,6.2459,
77200,S2202-8B1,PVC,CMR,S ,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,Gray,Box,1000,13.23,6,0.1200,6.2459,60
77052,S2202-9B1,PVC,CMR,S ,Alarm/Control,Multi-Cond,2,22,(7/30),STR ,White,Box,1000,13.23,6,0.1200,6.2459,60
77479,S2204-8B5,PVC,CMR,S ,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Gray,Box,500,,,0.1380,5.2050,100
77201,S2204-8B1,PVC,CMR,S ,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,Gray,Box,1000,20.06,9.1,0.1380,10.4098,54
77053,S2204-9B1,PVC,CMR,S ,Alarm/Control,Multi-Cond,4,22,(7/30),STR ,White,Box,1000,20.06,9.1,0.1380,10.4098,54
77202,S2206-8B5,PVC,CMR,S ,Alarm/Control,Multi-Cond,6,22,(7/30),STR ,Gray,Box,500,,,0.1660,7.2870,60
77203,S2206-8B1,PVC,CMR,S ,Alarm/Control,Multi-Cond,6,22,(7/30),STR ,Gray,Box,1000,27.56,12.5,0.1660,14.5738,36
77604,S2206-8S1,PVC,CMR,S ,Alarm/Control,Multi-Cond,6,22,(7/30),STR ,Gray,Spool,1000,,,0.1660,14.5738,36
